id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
716506356530532499,Beautiful & Spacious Family Friendly Town House,2958689,Alice,,Lake View,41.9345,-87.66417,Entire home/apt,425,4,3,2024-08-12,0.22,1,122,2,R23000102901
716537890901266345,"Blueground | West Loop, w/d, gym & lounge, nr L",107434423,Blueground,,Near West Side,41.885209,-87.6471114,Entire home/apt,154,32,0,,,516,274,0,
716540000651002900,"Blueground | West Loop, w/d, gym & lounge, nr L",107434423,Blueground,,Near West Side,41.885209,-87.6471114,Entire home/apt,229,32,0,,,516,319,0,
716540562912475512,"Blueground | Lincoln Park, gym & roof, nr I-90",107434423,Blueground,,Lincoln Park,41.9194968,-87.6629995,Entire home/apt,205,32,2,2024-06-01,0.19,516,315,2,
716648211875987899,"Spacious Northside Retreat near the Hospital""",270166444,Gb,,Lincoln Square,41.97865,-87.69407,Entire home/apt,98,32,22,2024-07-22,0.98,3,168,5,R22000091658
716712387417594193,Corporate Housing w/Workspace & Double Queen Beds,148451838,Goran,,Dunning,41.951679879066866,-87.79735201930627,Entire home/apt,155,32,0,,,1,261,0,
716715389736721196,2-bedroom University of Chicago,462421565,Elliott,,Woodlawn,41.78321,-87.61045,Entire home/apt,214,32,3,2023-06-03,0.12,2,365,0,R22000085896
716723580140686876,Pet Friendly Beauty in Iconic Neighborhood!,233372668,Mario,,Logan Square,41.92083,-87.68783,Entire home/apt,155,1,66,2024-09-10,3.10,1,130,50,R22000090492
716749342123366794,Cozy Condo Blocks from Chicago's Lakefront Beach,260680152,Lilah,,South Shore,41.772785356596486,-87.57343528668176,Entire home/apt,176,32,19,2023-12-03,1.07,1,103,6,R22000091460
716758032710845880,Cloud9 | Presidential Penthouse Suite | The Iris,248760412,Cloud9,,West Town,41.8949969,-87.6537109,Entire home/apt,809,2,59,2024-09-09,2.77,83,333,29,2867397
716797913778103603,Cloud9| XLPenthouse|Co-Working |Gym&Yoga|The Arc,248760412,Cloud9,,West Town,41.8949969,-87.6537109,Entire home/apt,768,2,44,2024-09-01,1.88,83,349,21,2867400
717257767258978204,Stylish Modern-Chic Apartment in Lincoln Square,88547320,Laura,,Lincoln Square,41.97563,-87.68725,Entire home/apt,111,1,103,2024-09-10,4.23,11,290,51,R22000086472
717314595329064364,"Blueground | Loop, gym, pool & lounge, near L",107434423,Blueground,,Loop,41.8860812,-87.63422229999998,Entire home/apt,154,32,0,,,516,214,0,
717315262308574985,"Blueground | Loop, gym, pool & lounge, near L",107434423,Blueground,,Loop,41.8860812,-87.63422229999998,Entire home/apt,149,32,1,2024-03-02,0.15,516,273,1,
717316294001772534,"Blueground | W. Loop, pool, gym & lounge, nr L",107434423,Blueground,,Near West Side,41.8850096,-87.6440271,Entire home/apt,183,32,0,,,516,149,0,
717316854254786746,"Blueground | W. Loop, pool, gym & lounge, nr L",107434423,Blueground,,Near West Side,41.8850096,-87.6440271,Entire home/apt,184,32,0,,,516,319,0,
717319118801772912,"Blueground | River N, gym, pool & lounge, nr L",107434423,Blueground,,Near North Side,41.890516,-87.635955,Entire home/apt,145,32,1,2024-06-10,0.30,516,274,1,
717319571924675195,"Blueground | S Loop, gym & pool, nr Grant Park",107434423,Blueground,,Near South Side,41.86350729999999,-87.62375089999999,Entire home/apt,159,32,0,,,516,229,0,
717422695249162359,Cloud9 | Gym|Sundeck|Social Lounge |The Addams,248760412,Cloud9,,Near North Side,41.89742529999999,-87.63089509999999,Entire home/apt,605,2,57,2024-08-26,2.42,83,346,37,R22000079964
717673204137659686,Pilsen Paradise l 3 miles to DT,431261724,AW Luxe,,Near West Side,41.8599731973079,-87.66733754456611,Entire home/apt,347,1,4,2023-08-14,0.26,9,330,0,R21000071936
717735802037241047,"Big,Beautiful HOUSE,Kid Friendly,Garage,Sleeps 11",3680567,Sarah,,Jefferson Park,41.97648,-87.76757,Entire home/apt,465,2,58,2024-09-09,2.51,2,92,25,R22000089995
718074898901873093,【Central】- Eclectic Fun 1BR APT in Wicker Park,25374582,April And Lia,,West Town,41.91046043115699,-87.67398256197129,Entire home/apt,189,3,77,2024-09-12,3.26,1,157,40,R24000118859
718153690603949318,Old Town Chicago Artist Retreat,284080,Tiffany,,Near North Side,41.91045,-87.63502,Entire home/apt,270,3,30,2024-09-08,1.35,1,69,15,R22000090565
718166224884968545,Hidden Oasis in the Heart of Lakeview,169297663,William,,Lake View,41.9365,-87.64691,Entire home/apt,181,3,13,2023-08-15,0.54,21,268,0,R22000088629
718715028757698900,Chicago Brownstone 7,139903100,Carl,,West Englewood,41.79241376989064,-87.67217220986258,Private room,79,2,17,2024-09-01,0.81,8,362,4,R24000118696
718870068190815628,Entire Apartment Unit in Roseland Neighborhood,479447879,Roseland,,Roseland,41.69206,-87.62032,Entire home/apt,185,2,26,2024-09-02,1.11,1,349,6,R22000087608
718984408702112637,Magical Elf Apartment,211128274,Kristina,,Avondale,41.94024,-87.71737,Entire home/apt,71,32,9,2024-09-04,0.40,2,277,5,
719144162937963429,Comfy 1BR Apartment 1 king bed.,480106904,Claudia,,Austin,41.91239,-87.74966,Entire home/apt,102,2,41,2024-08-24,1.70,2,153,10,R22000088359
719429245542436211,Lovely condo studio,480156301,Angelo,,Uptown,41.97424,-87.65141,Entire home/apt,125,2,26,2024-08-12,1.22,1,259,17,R22000091323
719446044442476192,Beautiful Condo in North Kenwood with Parking,97988031,Lisa,,Kenwood,41.81516,-87.60593,Entire home/apt,190,4,33,2024-08-27,1.38,4,317,15,R22000089271
719476850175866871,Newly Furnished 1 bedroom in Chicago’s Gold Coast,31699214,Stephanie,,Near North Side,41.9082,-87.63016,Entire home/apt,219,32,5,2024-07-28,0.26,6,287,3,
719584785791207318,2BR Apartment close to Local Cafes & Stores,478012407,Mason,,Edgewater,41.97748,-87.66273,Entire home/apt,130,1,100,2024-09-02,4.20,10,140,53,R22000093890
719652102267175094,Historic Hyde Park Coach House,5521999,Dina,,Hyde Park,41.79191,-87.5967,Entire home/apt,405,32,1,2024-02-29,0.15,1,234,1,
719749238296573887,Single Family Home in Logan w/ 2 Car Garage,1305112,Matt,,Logan Square,41.93189107870243,-87.7115522200512,Entire home/apt,458,2,42,2024-09-13,2.44,1,246,26,R23000099721
719770149171551078,M-Studio near Wrigleville KingBed,170551048,Lyn,,Uptown,41.95502,-87.64987,Entire home/apt,64,32,36,2024-06-18,1.50,26,79,11,R22000093164
719806785283511982,"Chic & Cozy, New Build 2beds, 15mins from The Bean",167805471,Wonderful,,Grand Boulevard,41.81072,-87.62671,Entire home/apt,120,3,13,2024-08-18,0.80,2,156,9,R22000091694
720122094955376213,"Blueground | W. Loop, pool, gym & lounge, nr L",107434423,Blueground,,Near West Side,41.8850096,-87.6440271,Entire home/apt,175,32,0,,,516,298,0,
720122713209746414,"Blueground | South Loop, gym & roof, nr Grant Park",107434423,Blueground,,Near South Side,41.8634989,-87.62704269999999,Entire home/apt,,32,2,2024-03-15,0.15,516,32,1,
720123220668892033,"Blueground | South Loop, gym & roof, nr Grant Park",107434423,Blueground,,Near South Side,41.8634989,-87.62704269999999,Entire home/apt,234,32,0,,,516,206,0,
720192909448709963,N 30 mins  to Airport 20 mins Downtown SelfCheckin,92129084,Russell,,Humboldt Park,41.9111,-87.72365,Entire home/apt,79,2,67,2024-09-12,2.80,6,157,26,R23000105271
720229053203041079,Bright 2BR-2BA steps from The Bean & Michigan Ave,49980854,Natasha,,Loop,41.88305580000001,-87.62577309999999,Entire home/apt,307,1,132,2024-09-13,5.68,4,309,70,R22000089410
720419181561174032,Bright and spacious 2BD apartment with huge deck!,46299046,Kath,,Logan Square,41.91546,-87.67319,Entire home/apt,197,3,51,2024-08-25,2.14,2,8,25,R22000089415
720451607248729413,Stunning / Spacious 6BD Home + garage - Bucktown!,480367239,Masooma,,Logan Square,41.93186,-87.68555,Entire home/apt,593,3,46,2024-08-25,1.97,1,190,16,R23000108827
720588022384914211,2 Bed l 5 min from Med District l Free Parking,431261724,AW Luxe,,East Garfield Park,41.87344849999999,-87.71137859999999,Entire home/apt,151,1,18,2024-06-01,1.00,9,252,7,R23000098842
721077249779726934,"Inspired, luxe living in Logan Square on BLVD PH",189045896,Heather,,Logan Square,41.91746295162638,-87.70227684222792,Entire home/apt,357,33,1,2024-03-30,0.17,2,147,1,
721147372931860464,McCormick 2B/2Ba w opt parking for up to 6 guests,395498979,Milan,,Near South Side,41.8544,-87.62332,Entire home/apt,197,2,90,2024-09-07,3.73,67,321,45,2792126
721164843661234870,McCormick Oasis 2br/2ba Parking/Patio/Gym/sleeps 6,243035563,Studebecker,,Near South Side,41.85318,-87.6243,Entire home/apt,209,2,54,2024-09-02,2.26,40,307,27,2792126
721594156553924755,Chic vintage-meets-modern duplex in fab location,464545717,Diane,,Lake View,41.94133,-87.66427,Entire home/apt,418,1,52,2024-09-08,2.43,1,318,27,R22000091108
721653073458172332,"Spacious, Clean and Steps from Wrigley Field!",73638558,Karolina,,Lake View,41.94717,-87.65416,Entire home/apt,140,2,95,2024-09-12,4.27,1,319,61,R22000090886
721669384101486660,Modern Home ~20 min from Downtown,145577173,Tonija O,,Austin,41.879393,-87.770192,Entire home/apt,397,2,8,2024-09-02,0.70,1,158,8,R23000098972
721686491408759323,Fulton House #2 (2bd/ 1ba),2619611,Andrew,,Near West Side,41.88208,-87.65297,Entire home/apt,266,32,2,2024-06-07,0.09,9,150,1,
721913745405730446,Best Pilsen Location*Monthly Stays*Parking*Laundry,18978285,Sam And Jesse,,Lower West Side,41.85541,-87.65004,Entire home/apt,173,32,6,2024-08-17,0.38,2,267,4,
722377812602020518,Stylish Corner 2BR in the Loop | City & Lake Views,126179580,Staywell,,Loop,41.87769,-87.63015,Entire home/apt,207,2,66,2024-08-25,2.84,24,286,30,R22000077400
722392209236655356,Cheerful 1-bedroom with connected private bathroom,480727298,Kelsey,,Logan Square,41.92958,-87.72231,Private room,105,1,58,2024-09-14,2.45,1,140,34,R22000089343
722450361673837045,Luxéry Stay South Loop - McCormick/WinTrust Area,457835507,Patricia,,Near South Side,41.8541323,-87.6228171,Entire home/apt,305,2,10,2024-08-14,0.43,7,312,5,R22000088665
722536167234313103,Hidden East Village Gem,169297663,William,,West Town,41.89731,-87.66875,Entire home/apt,150,1,25,2024-06-08,1.06,21,310,9,R22000087949
722579844750662375,The Heart of Bucktown,480763849,Charles,,Logan Square,41.91766726373297,-87.67552638086838,Entire home/apt,94,2,35,2024-09-10,2.10,1,142,25,R22000088568
723055137391647718,Specious 2 Story Loft,9955656,Emrah,,West Town,41.90406,-87.66306,Entire home/apt,208,2,25,2024-09-02,1.06,1,348,12,R23000108741
723075296687659628,Modern NorthSide Studio APT with Laundry,228485415,Syed,,West Ridge,41.99871,-87.69208,Entire home/apt,102,2,30,2024-07-28,1.26,12,69,12,R22000091416
723148523004299730,Charming 1-bedroom in Chicago’s Gold Coast,31699214,Stephanie,,Near North Side,41.91037,-87.63026,Entire home/apt,155,32,3,2024-05-31,0.13,6,328,2,
723922163282003817,Red Line  corporate  Guest house apartment housing,120888686,Crystal,,Englewood,41.78973,-87.63265,Entire home/apt,101,2,21,2024-08-31,0.89,2,76,5,R22000079440
724223525430911641,Shared Room in Quiet Neighborhood (1) -Men only-,13270940,Jeff,,South Chicago,41.73945,-87.5656,Shared room,25,5,9,2024-08-05,0.39,6,353,5,R22000090299
724451633415618342,"Blueground | Loop, gym, pool & lounge, nr L",107434423,Blueground,,Loop,41.8860812,-87.63422229999998,Entire home/apt,190,32,0,,,516,301,0,
724452312730860957,"Blueground | W. Loop, pool, gym & lounge, nr L",107434423,Blueground,,Near West Side,41.8850096,-87.6440271,Entire home/apt,307,32,1,2023-01-08,0.05,516,341,0,
724473491511744445,Sunny garden apartment in West Logan Square,2323999,Sarah,,Logan Square,41.914056114360555,-87.7180378285015,Entire home/apt,106,2,32,2024-09-08,2.22,1,344,25,R23000104740
724631986961311911,K2-Private bdroom 6min walk to Wrigley Field,478703929,Antonio,,Lake View,41.94602,-87.6579,Private room,44,2,65,2024-09-01,2.72,4,211,32,R22000089552
724644315146483381,K3-Private bdroom 6min walk to Wrigley Field,478703929,Antonio,,Lake View,41.9457,-87.65767,Private room,41,2,83,2024-09-01,3.50,4,143,42,R22000089552
724650026938156385,K4-Private bdroom 6min walk to Wrigley Field,478703929,Antonio,,Lake View,41.9441,-87.65939,Private room,51,2,62,2024-09-03,2.59,4,149,33,R22000089552
724654441154176614,Cozy & Spacious Sunny 2 bedroom apartment.,31450317,Sonny,,Irving Park,41.95016,-87.70768,Entire home/apt,145,2,53,2024-09-15,2.48,1,315,27,R22000092517
724675483669048710,Cozy & Quiet Hideaway in Lincoln Square,481152110,Cody,,Lincoln Square,41.96885996475175,-87.68621509475558,Entire home/apt,107,3,54,2024-09-01,2.81,1,102,28,R23000096433
724720526787219300,Quiet Stay - Perfect for Family,273965788,Pm,,Belmont Cragin,41.92715981401366,-87.76217989737172,Entire home/apt,161,1,24,2024-07-08,1.48,1,86,14,R24000119231
725263289206118497,Spacious Ukrainian Village Retreat,429001190,Patty,,West Town,41.89611,-87.681417,Entire home/apt,132,2,28,2024-08-27,1.73,2,329,22,R23000100836
725326694509362182,Svaha - Serene 2BR Oasis in East Village,128364873,Margret,,West Town,41.900829659967776,-87.66913418678122,Entire home/apt,175,2,30,2024-09-15,1.94,1,51,23,R23000098895
725428843001466241,Lovely 3 bedroom unit with very high ceilings.,481300835,Reginald,,Grand Boulevard,41.8182,-87.61987,Entire home/apt,125,32,21,2023-10-09,0.93,1,255,2,R22000090541
725772837992951461,"Blueground | Loop, gym, pool & lounge, near L",107434423,Blueground,,Loop,41.8860812,-87.63422229999998,Entire home/apt,189,32,0,,,516,321,0,
725985607056362100,Elegant Chicago Retreat w/ Spacious Balcony!,121719854,Evolve,,West Town,41.89473159379861,-87.66375512099042,Entire home/apt,203,32,13,2024-01-01,0.62,29,271,4,R19000046119
726114534395366449,Incredible Modern phenomenal Chicago apartment,55331519,Ryan,,Near South Side,41.86543,-87.6277,Entire home/apt,345,2,81,2023-12-29,3.45,1,21,18,R22000094840
726146691063905537,Cityscape - Heart of Lincoln Park/DePaul,481440162,Daniel,,Lincoln Park,41.9218471,-87.6528857,Entire home/apt,138,2,65,2024-09-14,3.11,1,163,34,R22000080531
726205745099066764,Cloud9 | BBQ&Game Room|Millennium Park| The Hudson,248760412,Cloud9,,Loop,41.8811582,-87.63163139999999,Entire home/apt,641,2,37,2024-07-28,1.57,83,336,17,R22000085442
726517017209207196,1B-by China town/White Sox/McCormick/S.Loop/City,69532286,Edita,,Bridgeport,41.844225364848064,-87.64059679708753,Entire home/apt,98,1,75,2024-09-16,3.59,4,255,48,R21000071516
726651059701206290,Chinatown 2-bedroom unit with free street parking,136673636,Weihong,,Bridgeport,41.84313,-87.64062,Entire home/apt,100,2,82,2024-09-15,3.45,5,262,38,R22000087946
726880869430966691,Private room in 3 bd condo.Near Blue Line &O’Hare.,46408236,Ewa,,Albany Park,41.96374,-87.72778,Private room,69,1,34,2024-09-04,1.50,2,337,20,R23000108828
727147879640855163,Cozy private room 10 mins from downtown Chicago,478709288,Marquis,,South Lawndale,41.85309,-87.69585,Private room,,32,3,2023-09-15,0.13,1,365,0,R22000090393
727270203481266850,"Blueground | S. Loop, gym & spa, nr Grant Park",107434423,Blueground,,Near South Side,41.8670646,-87.6231114,Entire home/apt,165,32,0,,,516,340,0,
727271242354096364,"Blueground | S Loop, pool, bbq & gym, nr park",107434423,Blueground,,Near South Side,41.8670646,-87.6231114,Entire home/apt,254,32,0,,,516,297,0,
727272726697238593,"Blueground | S Loop, pool, bbq & gym, nr park",107434423,Blueground,,Near South Side,41.8670646,-87.6231114,Entire home/apt,147,32,0,,,516,332,0,
727273274638959654,"Blueground | Streeterville, pool, nr Navy Pier",107434423,Blueground,,Near North Side,41.8925035,-87.61628259999999,Entire home/apt,147,32,1,2024-01-15,0.12,516,229,1,
727780301866909100,Andersonville 2 bed with modern kitchen + bath,217689,Michael,,Edgewater,41.97862,-87.6663,Entire home/apt,262,2,82,2024-09-12,3.51,1,327,37,R24000117520
729076742967757802,Entire 1-Bedroom Apt by Chinatown,136673636,Weihong,,Bridgeport,41.84333,-87.64006,Entire home/apt,71,2,83,2024-09-13,3.49,5,258,45,R24000113515
729421891567680274,"Blueground | Loop, gym, pool & lounge, near L",107434423,Blueground,,Loop,41.8860812,-87.63422229999998,Entire home/apt,189,32,0,,,516,326,0,
729627718138861378,"Luxe Condo In DT Chicago w/ Fast Wi-fi, Pool, Gym",481526525,Paul,,Loop,41.87144,-87.633,Entire home/apt,124,32,8,2024-08-28,0.45,1,298,5,
730295139231154546,"Blueground | West Loop, w/d, gym & lounge, nr L",107434423,Blueground,,Near West Side,41.885209,-87.6471114,Entire home/apt,228,32,0,,,516,276,0,
730295621370147216,"Blueground | Loop, lounge & roof, nr Riverwalk",107434423,Blueground,,Loop,41.885569,-87.63473669999996,Entire home/apt,168,32,1,2023-11-15,0.10,516,171,1,
730336781431482164,Lincoln Park Shared Home w/ private/shared bedroom,470462049,Robert,,Lincoln Park,41.92581,-87.65021,Shared room,35,32,1,2023-08-12,0.07,6,180,0,
730492477503214237,"Garage Parking, Pet Friendly with Laundry",62373872,Tara,,Irving Park,41.94984,-87.70603,Entire home/apt,101,32,1,2023-03-16,0.05,3,124,0,
731106751133261984,Private Bedrooms in Pilsen Chicago up to 4,150199112,Alondra,,Lower West Side,41.85295,-87.67883,Private room,100,1,29,2024-09-15,1.23,1,345,14,R24000115636
731425353851120932,The Holiday House by the Lake! 2br/2bth,26439913,Diane,,Rogers Park,42.00531507010429,-87.65878658741713,Entire home/apt,180,1,58,2024-08-27,2.56,2,275,29,R23000108744
731642022392703093,"Blueground | South Loop, gym & roof, nr Grant Park",107434423,Blueground,,Near South Side,41.8634989,-87.62704269999999,Entire home/apt,244,32,0,,,516,129,0,
731757196133700686,Two bedroom  in the hip Wicker Park/Bucktown Area,60078863,Matthew,,West Town,41.91063,-87.69294,Entire home/apt,99,32,5,2023-02-28,0.23,1,309,0,R22000092114
731919700243917043,Renovated 2 Bed Condo Lincoln Park w/ Free Parking,482528680,John,,Lincoln Park,41.9217601,-87.6648439,Entire home/apt,174,3,91,2024-09-01,3.93,1,212,34,R22000086531
731944283816893042,Lovely studio unit with private kitchen and bath,418337049,Ms,,South Shore,41.76682,-87.56685,Entire home/apt,72,32,8,2023-09-23,0.34,4,347,1,R01928384651
731948039191881972,2 BR/2BA condo near Wicker Park,16499771,Rishi,,West Town,41.9010531,-87.663412,Entire home/apt,109,32,5,2024-08-13,0.28,1,351,2,
732421564433808343,w 31st Bridgeport 1F 2bed/1bath + Free Laundry,100782278,Chicago Furnished,,Bridgeport,41.83824,-87.65806,Entire home/apt,,32,3,2024-03-01,0.13,29,0,2,R22000077681
732421621179595696,Pilsen 3F 1bed/1bath + Free Laundry +GreatLocation,100782278,Chicago Furnished,,Lower West Side,41.85725,-87.6614,Entire home/apt,73,32,4,2024-08-11,0.22,29,329,2,
732701752035637488,Avondale Apt. Walk to Blue Line Train,198527414,Angelica,,Avondale,41.93923,-87.71549,Entire home/apt,129,32,19,2023-11-29,0.90,6,277,2,R22000088409
732739952276429247,Great Location-Lincoln Park/Wrigleyville +Parking!,482660364,Asa,,Lincoln Park,41.918411,-87.6439669,Entire home/apt,357,2,101,2024-09-11,4.30,6,93,62,R23000114567
732862193675402517,Our home near downtown& hydepark,223262080,Kayode,,Grand Boulevard,41.81604035498979,-87.61324146304696,Entire home/apt,120,32,1,2024-04-30,0.21,5,216,1,
733280380926817650,"Wicker Park Historic, Art-Filled, Urban Oasis #2",167746538,Ian,,West Town,41.9004622,-87.6648366,Entire home/apt,141,1,117,2024-09-13,4.99,2,307,70,R22000085209
733337042355126980,Unique Modern Art Inspired Oasis,482780034,Kiana,,East Garfield Park,41.88679253092158,-87.71364049797312,Entire home/apt,84,32,38,2024-09-01,1.95,1,343,13,R23000096269
733526745375574371,Bucktown Loft,254898,Paul,,West Town,41.9113818,-87.6735333,Entire home/apt,,32,2,2024-08-12,0.16,1,16,1,
733600260203332988,McCormick 3B/2Ba Corner Oasis for up to 10 guests,395498979,Milan,,Near South Side,41.855,-87.62326,Entire home/apt,297,2,53,2024-09-10,2.28,67,338,27,2792126
733966407303090422,Luxe SFH Urban Retreat,169297663,William,,East Garfield Park,41.88253,-87.69349,Entire home/apt,332,3,54,2024-08-29,2.40,21,326,27,R22000087069
734035064351747901,Spacious 4 Bedroom Condo,85981531,Adrian,,West Town,41.89705,-87.66369,Entire home/apt,410,2,127,2024-09-15,5.42,1,304,62,R23000104840
734356194727717861,Stylish and cozy 3 bd apartment.,105023349,Ilya,,Ohare,41.96334,-87.84098,Entire home/apt,150,32,0,,,1,63,0,
734508343348621586,"Blueground | Loop, doorman, nr L & Grant Park",107434423,Blueground,,Loop,41.8772287,-87.6290111,Entire home/apt,201,32,1,2024-07-26,0.56,516,271,1,
734508776332652530,"Blueground | River N, gym, pool, nr Riverwalk",107434423,Blueground,,Near North Side,41.890516,-87.635955,Entire home/apt,198,32,0,,,516,330,0,
734712505340095433,Private Room with Ensuite Bath,13603017,Teddy,,Near West Side,41.878536146557785,-87.68236039652399,Private room,,15,1,2023-08-24,0.08,2,196,0,R23000097575
734738565778642790,Blue Abode off the Blue Line | Sunny & Quiet,8599447,Colin,,Avondale,41.93504398013249,-87.71050060980616,Entire home/apt,175,2,40,2024-08-23,2.33,1,161,24,R23000100209
734815762552721189,Cozy private bedroom in work-friendly home,113396408,Nora,,Portage Park,41.94265,-87.76518,Private room,75,32,0,,,3,79,0,
734851598384432592,VintageLoversEscape|Homey|Stylish1BR|CloseToBeach,96730613,Demitri,,Rogers Park,42.00954,-87.6664,Entire home/apt,120,2,56,2024-09-08,2.51,26,175,29,R22000091112
734856118611594699,Chic|Comfy|Stylish| 2BD 2BA - Little India,96730613,Demitri,,West Ridge,41.99949,-87.69024,Entire home/apt,112,2,69,2024-09-12,3.20,26,177,39,R22000091026
734864587556619066,Comfy|Stylish 1Bd 1Ba - Portage Park,96730613,Demitri,,Portage Park,41.96115,-87.75431,Entire home/apt,106,2,39,2024-09-11,1.87,26,169,26,R22000091031
734866721750281735,Chic|Comfy|Renovated1Bd1Ba Perfect for Couples,96730613,Demitri,,Portage Park,41.96101,-87.75603,Entire home/apt,88,2,41,2024-09-12,1.87,26,172,19,R22000091030
734871188071815020,Lovely|Cozy|Homey|2 Bed|1 Bath|,96730613,Demitri,,Rogers Park,42.01342,-87.66633,Entire home/apt,110,2,67,2024-09-09,2.99,26,181,31,R22000091027
734894870683504598,Modern 3BR with Private Rooftop & Free Parking,483075802,Song,,Near North Side,41.89892,-87.63955,Entire home/apt,576,3,112,2024-09-02,4.79,2,291,40,R23000108415
734907252307506510,Lux Home Chicago 7mins Downtown,483078522,Larry,,Grand Boulevard,41.81444684223988,-87.60904127527645,Entire home/apt,550,2,30,2024-09-14,1.49,1,336,17,R22000095112
734910571075793031,Cozy 1 bedroom to rent with patio,459453759,Chandra,,Douglas,41.84524,-87.62685,Private room,85,32,12,2024-01-02,0.51,3,364,6,R22000090213
734922885048969740,1920s Spanish Revival House in Heart of Bucktown,8438239,Megan,,Logan Square,41.920073086324166,-87.67907671937839,Entire home/apt,249,32,0,,,1,365,0,5021668
735557243206682305,"Modern Luxe Loop 2BR Condo Fast Wi-Fi, City View",483201459,Joshua,,Near South Side,41.86673,-87.62499,Entire home/apt,175,32,3,2024-08-10,0.24,3,79,2,
735574914788369317,"Beautiful entire 2 bedroom apt, free parking",113396408,Nora,,Portage Park,41.94281,-87.76544,Entire home/apt,115,32,4,2024-09-03,0.30,3,203,3,
735649773988074686,"Private bedroom, free parking, close to McCormick6",40832200,Michael,,Douglas,41.83167,-87.61827,Private room,52,2,47,2024-09-13,2.02,7,255,26,R19000043783
735910472409450524,"Blueground | S Loop, gym & pool, nr Grant Park",107434423,Blueground,,Near South Side,41.86350729999999,-87.62375089999999,Entire home/apt,159,32,1,2023-05-31,0.06,516,339,0,
735912665129409829,"Blueground | Loop, doorman, nr L & Grant Park",107434423,Blueground,,Loop,41.8772287,-87.6290111,Entire home/apt,197,32,0,,,516,297,0,
736054780995720114,1. Large private room.,131628408,Pamela,,East Side,41.70631,-87.53875,Private room,28,15,13,2024-08-22,0.57,5,138,2,R24000119565
736114549971355224,"Chicago Condo Near Beaches, Parks & Downtown!",121719854,Evolve,,Douglas,41.84418753320151,-87.62499606929201,Entire home/apt,,3,8,2023-10-09,0.34,29,0,1,R22000088996
736269020394606618,1st Red Line Stop Guest House Apartment,120888686,Crystal,,Englewood,41.78964,-87.63319,Entire home/apt,81,2,44,2024-09-06,1.95,2,67,26,R24000115484
736943052012282798,Lovely Apartment in Lincoln Park,40727702,Nicholas,,Lincoln Park,41.92986,-87.64647,Entire home/apt,183,32,5,2024-09-02,0.23,2,2,3,R24000120255
736954705853246580,Fulton House #1 (2bd/ 1ba),2619611,Andrew,,Near West Side,41.88127,-87.65377,Entire home/apt,303,3,56,2024-09-10,3.02,9,90,36,R22000083079
737004540213972225,"Steps from the Lake, Lovely 3-Bedroom Condo",25866487,Kate,,Edgewater,41.9950896,-87.6626404,Entire home/apt,214,2,93,2024-09-12,4.23,1,318,51,R22000090672
737014095257706505,Incredible Bdrm In Unique Museum w/Animals,198643172,Nina,,Avondale,41.9333289,-87.714925,Private room,165,32,33,2024-02-06,1.42,1,357,9,R22000090261
737412541519216538,"Blueground | South Loop, nr L & grant park",107434423,Blueground,,Loop,41.8676695,-87.62611919999999,Entire home/apt,148,32,0,,,516,284,0,
737412812214391363,"Blueground | South Loop, nr L & grant park",107434423,Blueground,,Loop,41.8676695,-87.62611919999999,Entire home/apt,,32,1,2024-08-24,1,516,11,1,
737413069070682659,"Blueground | River N, gym, pool, nr Riverwalk",107434423,Blueground,,Near North Side,41.890516,-87.635955,Entire home/apt,196,32,0,,,516,201,0,
737588777872244509,"Modern Cozy Apartment, Free Parking, Laundry",69266772,Key,,Near West Side,41.87126,-87.69007,Entire home/apt,116,32,5,2024-09-02,0.81,1,364,5,R12345678901
737600228577337279,Spacious & New Modern-Chic Condo Close to Downtown,88547320,Laura,,West Town,41.89189902241642,-87.65620845365463,Entire home/apt,164,1,151,2024-09-16,6.64,11,271,72,R22000089110
737700099124978382,Classic 1BR Apt in Portage Park near Shops,459616862,Shaun,,Portage Park,41.95966,-87.75836,Entire home/apt,87,1,37,2024-08-21,1.60,8,25,17,R22000093886
737827317300733485,Private Garage+Laundry+Restaurant Row+93 Walkscore,51767459,Eva,,Logan Square,41.9142294,-87.70063859999999,Entire home/apt,170,3,87,2024-09-13,3.88,6,64,42,R22000091620
738352828186135699,Lovely 2 BD in Logan Square,21145191,Tena,,Logan Square,41.92645,-87.6978,Entire home/apt,68,32,4,2024-04-01,0.21,1,80,2,
738514960804598146,Spacious Shared Room 20 Minutes to BP Whiting,691000,Nonya,,South Chicago,41.73958,-87.56497,Shared room,29,32,2,2024-08-18,0.12,17,358,1,R17000014173
738694323815423085,Modern+Bright+Cozy Attic! Near Train+Highways!,198527414,Angelica,,Irving Park,41.9554,-87.71765,Entire home/apt,102,3,6,2024-08-23,0.53,6,274,6,R22000076439
739147795364466355,Spacious two bedroom condo with a cozy feel!,3211636,Robert,,South Shore,41.7625463,-87.589974,Entire home/apt,190,2,19,2024-09-08,0.84,1,257,12,R22000089749
739169593197212763,Chicago Speakeasy-Style Loft (Room 2B),51668477,Michael,,Near North Side,41.88877,-87.63159,Private room,112,1,148,2024-09-08,6.45,9,283,77,R18000031600
